building_id,meter,timestamp,meter_reading
1249,1,2016-03-20 04:00:00,425.847
1249,1,2016-03-20 05:00:00,358.226
1249,1,2016-03-20 06:00:00,398.374
1249,1,2016-03-20 07:00:00,396.245
1249,1,2016-03-20 08:00:00,350.51199999999994
1249,1,2016-03-20 09:00:00,514.337
1249,1,2016-03-20 10:00:00,411.924
1249,1,2016-03-20 11:00:00,341.52
1249,1,2016-03-20 12:00:00,383.705
1249,1,2016-03-20 13:00:00,403.611
1249,1,2016-03-20 14:00:00,305.641
1249,1,2016-03-20 15:00:00,337.041
1249,1,2016-03-20 16:00:00,482.825
1249,1,2016-03-20 17:00:00,713.4889999999998
1249,1,2016-03-20 18:00:00,453.14
1249,1,2016-03-20 19:00:00,720.039
1249,1,2016-03-20 20:00:00,588.2
1249,1,2016-03-20 21:00:00,407.441
1249,1,2016-03-20 22:00:00,688.936
1249,1,2016-03-20 23:00:00,572.386
1249,1,2016-03-21 00:00:00,589.113
1249,1,2016-03-21 01:00:00,644.304
1249,1,2016-03-21 02:00:00,579.86
1249,1,2016-03-21 03:00:00,458.429
1249,1,2016-03-21 04:00:00,571.654
1249,1,2016-03-21 05:00:00,570.453
1249,1,2016-03-21 06:00:00,477.878
1249,1,2016-03-21 07:00:00,341.273
1249,1,2016-03-21 08:00:00,361.672
1249,1,2016-03-21 09:00:00,530.003
1249,1,2016-03-21 10:00:00,432.768
1249,1,2016-03-21 11:00:00,386.71
1249,1,2016-03-21 12:00:00,449.356
1249,1,2016-03-21 13:00:00,516.385
1249,1,2016-03-21 14:00:00,555.524
1249,1,2016-03-21 15:00:00,717.793
1249,1,2016-03-21 16:00:00,782.915
1249,1,2016-03-21 17:00:00,913.761
1249,1,2016-03-21 18:00:00,709.6060000000001
1249,1,2016-03-21 19:00:00,758.45
1249,1,2016-03-21 20:00:00,826.837
1249,1,2016-03-21 21:00:00,931.83
1249,1,2016-03-21 22:00:00,939.912
1249,1,2016-03-21 23:00:00,609.368
1249,1,2016-03-22 00:00:00,674.459
1249,1,2016-03-22 01:00:00,684.54
1249,1,2016-03-22 02:00:00,469.885
1249,1,2016-03-22 03:00:00,526.161
1249,1,2016-03-22 04:00:00,557.395
1249,1,2016-03-22 05:00:00,444.579
1249,1,2016-03-22 06:00:00,396.463
1249,1,2016-03-22 07:00:00,508.774
1249,1,2016-03-22 08:00:00,735.83
1249,1,2016-03-22 09:00:00,937.053
1249,1,2016-03-22 10:00:00,615.23
1249,1,2016-03-22 11:00:00,548.44
1249,1,2016-03-22 12:00:00,606.779
1249,1,2016-03-22 13:00:00,1008.15
1249,1,2016-03-22 14:00:00,556.73
1249,1,2016-03-22 15:00:00,745.529
1249,1,2016-03-22 16:00:00,892.097
1249,1,2016-03-22 17:00:00,810.279
1249,1,2016-03-22 18:00:00,891.513
1249,1,2016-03-22 19:00:00,1056.49
1249,1,2016-03-22 20:00:00,1114.25
1249,1,2016-03-22 21:00:00,1109.02
1249,1,2016-03-22 22:00:00,1109.02
1249,1,2016-03-22 23:00:00,1109.02
1249,1,2016-03-23 00:00:00,1109.02
1249,1,2016-03-23 01:00:00,1109.02
1249,1,2016-03-23 02:00:00,1109.02
1249,1,2016-03-23 03:00:00,1109.02
1249,1,2016-03-23 04:00:00,1109.02
1249,1,2016-03-23 05:00:00,1109.02
1249,1,2016-03-23 06:00:00,1109.02
1249,1,2016-03-23 07:00:00,1109.02
1249,1,2016-03-23 08:00:00,1109.02
1249,1,2016-03-23 09:00:00,1109.02
1249,1,2016-03-23 10:00:00,443.926
1249,1,2016-03-23 11:00:00,356.531
1249,1,2016-03-23 12:00:00,489.479
1249,1,2016-03-23 13:00:00,797.216
1249,1,2016-03-23 14:00:00,734.2869999999998
1249,1,2016-03-23 15:00:00,993.375
1249,1,2016-03-23 16:00:00,1224.29
1249,1,2016-03-23 17:00:00,1331.43
1249,1,2016-03-23 18:00:00,1591.04
1249,1,2016-03-23 19:00:00,1635.99
1249,1,2016-03-23 20:00:00,1961.87
1249,1,2016-03-23 21:00:00,1766.4
1249,1,2016-03-23 22:00:00,1268.56
1249,1,2016-03-23 23:00:00,1222.24
1249,1,2016-03-24 00:00:00,1551.65
1249,1,2016-03-24 01:00:00,1041.31
1249,1,2016-03-24 02:00:00,835.676
1249,1,2016-03-24 03:00:00,1242.63
1249,1,2016-03-24 04:00:00,944.686
1249,1,2016-03-24 05:00:00,726.061
1249,1,2016-03-24 06:00:00,474.026
1249,1,2016-03-24 07:00:00,1141.29
1249,1,2016-03-24 08:00:00,702.076
1249,1,2016-03-24 09:00:00,925.551
1249,1,2016-03-24 10:00:00,632.589
1249,1,2016-03-24 11:00:00,518.461
1249,1,2016-03-24 12:00:00,686.625
1249,1,2016-03-24 13:00:00,658.977
1249,1,2016-03-24 14:00:00,1311.19
1249,1,2016-03-24 15:00:00,1305.25
1249,1,2016-03-24 16:00:00,1532.89
1249,1,2016-03-24 17:00:00,1852.09
1249,1,2016-03-24 18:00:00,1821.71
1249,1,2016-03-24 19:00:00,1883.63
1249,1,2016-03-24 20:00:00,1960.23
1249,1,2016-03-24 21:00:00,2148.37
1249,1,2016-03-24 22:00:00,1990.73
1249,1,2016-03-24 23:00:00,1651.82
1249,1,2016-03-25 00:00:00,1600.46
1249,1,2016-03-25 01:00:00,1532.06
1249,1,2016-03-25 02:00:00,1431.78
1249,1,2016-03-25 03:00:00,1041.08
1249,1,2016-03-25 04:00:00,1010.43
1249,1,2016-03-25 05:00:00,1067.63
1249,1,2016-03-25 06:00:00,1104.62
1249,1,2016-03-25 07:00:00,1086.83
1249,1,2016-03-25 08:00:00,1365.91
1249,1,2016-03-25 09:00:00,1255.8
1249,1,2016-03-25 10:00:00,1270.11
1249,1,2016-03-25 11:00:00,1285.78
1249,1,2016-03-25 12:00:00,1112.15
1249,1,2016-03-25 13:00:00,1238.1
1249,1,2016-03-25 14:00:00,1629.53
1249,1,2016-03-25 15:00:00,1646.42
1249,1,2016-03-25 16:00:00,1721.59
1249,1,2016-03-25 17:00:00,1695.37
1249,1,2016-03-25 18:00:00,1515.62
1249,1,2016-03-25 19:00:00,1805.09
1249,1,2016-03-25 20:00:00,1737.84
1249,1,2016-03-25 21:00:00,1841.67
1249,1,2016-03-25 22:00:00,1592.77
1249,1,2016-03-25 23:00:00,1585.35
1249,1,2016-03-26 00:00:00,1025.51
1249,1,2016-03-26 01:00:00,1071.14
1249,1,2016-03-26 02:00:00,1005.97
1249,1,2016-03-26 03:00:00,694.3330000000002
1249,1,2016-03-26 04:00:00,783.0939999999998
1249,1,2016-03-26 05:00:00,736.8330000000002
1249,1,2016-03-26 06:00:00,745.2339999999998
1249,1,2016-03-26 07:00:00,739.668
1249,1,2016-03-26 08:00:00,668.898
1249,1,2016-03-26 09:00:00,755.703
1249,1,2016-03-26 10:00:00,861.2189999999998
1249,1,2016-03-26 11:00:00,602.192
1249,1,2016-03-26 12:00:00,618.993
1249,1,2016-03-26 13:00:00,849.507
1249,1,2016-03-26 14:00:00,691.2260000000001
1249,1,2016-03-26 15:00:00,833.623
1249,1,2016-03-26 16:00:00,962.526
1249,1,2016-03-26 17:00:00,928.633
1249,1,2016-03-26 18:00:00,835.7669999999998
1249,1,2016-03-26 19:00:00,1112.23
1249,1,2016-03-26 20:00:00,1106.48
1249,1,2016-03-26 21:00:00,1090.11
1249,1,2016-03-26 22:00:00,947.449
1249,1,2016-03-26 23:00:00,837.284
1249,1,2016-03-27 00:00:00,759.684
1249,1,2016-03-27 01:00:00,774.3789999999998
1249,1,2016-03-27 02:00:00,782.268
1249,1,2016-03-27 03:00:00,527.8530000000002
1249,1,2016-03-27 04:00:00,625.081
1249,1,2016-03-27 05:00:00,629.658
1249,1,2016-03-27 06:00:00,539.797
1249,1,2016-03-27 07:00:00,593.29
1249,1,2016-03-27 08:00:00,616.085
1249,1,2016-03-27 09:00:00,726.477
1249,1,2016-03-27 10:00:00,803.318
1249,1,2016-03-27 11:00:00,733.238
1249,1,2016-03-27 12:00:00,1014.64
1249,1,2016-03-27 13:00:00,792.6010000000001
1249,1,2016-03-27 14:00:00,882.1260000000002
1249,1,2016-03-27 15:00:00,798.2610000000002
1249,1,2016-03-27 16:00:00,756.086
1249,1,2016-03-27 17:00:00,740.549
1249,1,2016-03-27 18:00:00,769.883
1249,1,2016-03-27 19:00:00,611.68
1249,1,2016-03-27 20:00:00,905.475
1249,1,2016-03-27 21:00:00,862.007
1249,1,2016-03-27 22:00:00,944.139
1249,1,2016-03-27 23:00:00,610.124
1249,1,2016-03-28 00:00:00,877.534
1249,1,2016-03-28 01:00:00,887.798
1249,1,2016-03-28 02:00:00,597.962
1249,1,2016-03-28 03:00:00,581.611
1249,1,2016-03-28 04:00:00,575.169
1249,1,2016-03-28 05:00:00,611.966
1249,1,2016-03-28 06:00:00,603.202
1249,1,2016-03-28 07:00:00,533.9069999999998
1249,1,2016-03-28 08:00:00,531.337
1249,1,2016-03-28 09:00:00,814.2230000000002
1249,1,2016-03-28 10:00:00,637.474
1249,1,2016-03-28 11:00:00,954.102
1249,1,2016-03-28 12:00:00,865.1669999999998
1249,1,2016-03-28 13:00:00,804.914
1249,1,2016-03-28 14:00:00,1241.5
1249,1,2016-03-28 15:00:00,1316.37
1249,1,2016-03-28 16:00:00,1404.69
1249,1,2016-03-28 17:00:00,1801.02
1249,1,2016-03-28 18:00:00,1516.75
1249,1,2016-03-28 19:00:00,1656.99
1249,1,2016-03-28 20:00:00,1577.04
1249,1,2016-03-28 21:00:00,1568.83
1249,1,2016-03-28 22:00:00,1090.62
1249,1,2016-03-28 23:00:00,1130.88
1249,1,2016-03-29 00:00:00,862.949
1249,1,2016-03-29 01:00:00,714.2330000000002
1249,1,2016-03-29 02:00:00,788.9069999999998
1249,1,2016-03-29 03:00:00,891.2180000000002
1249,1,2016-03-29 04:00:00,604.638
1249,1,2016-03-29 05:00:00,758.307
1249,1,2016-03-29 06:00:00,723.5210000000002
1249,1,2016-03-29 07:00:00,675.187
1249,1,2016-03-29 08:00:00,693.755
1249,1,2016-03-29 09:00:00,748.053
1249,1,2016-03-29 10:00:00,701.735
1249,1,2016-03-29 11:00:00,483.224
1249,1,2016-03-29 12:00:00,540.7330000000002
1249,1,2016-03-29 13:00:00,763.977
1249,1,2016-03-29 14:00:00,999.349
1249,1,2016-03-29 15:00:00,850.7310000000001
1249,1,2016-03-29 16:00:00,1185.98
1249,1,2016-03-29 17:00:00,1095.89
1249,1,2016-03-29 18:00:00,1138.14
1249,1,2016-03-29 19:00:00,1465.61
1249,1,2016-03-29 20:00:00,1449.8
1249,1,2016-03-29 21:00:00,1336.76
1249,1,2016-03-29 22:00:00,1481.7
1249,1,2016-03-29 23:00:00,1071.99
1249,1,2016-03-30 00:00:00,1082.36
1249,1,2016-03-30 01:00:00,875.5169999999998
1249,1,2016-03-30 02:00:00,805.4110000000002
1249,1,2016-03-30 03:00:00,752.828
1249,1,2016-03-30 04:00:00,704.7739999999999
1249,1,2016-03-30 05:00:00,645.002
1249,1,2016-03-30 06:00:00,679.837
1249,1,2016-03-30 07:00:00,653.365
1249,1,2016-03-30 08:00:00,522.405
1249,1,2016-03-30 09:00:00,632.061
1249,1,2016-03-30 10:00:00,502.305
1249,1,2016-03-30 11:00:00,767.046
1249,1,2016-03-30 12:00:00,728.03
1249,1,2016-03-30 13:00:00,739.553
1249,1,2016-03-30 14:00:00,863.076
1249,1,2016-03-30 15:00:00,1016.44
1249,1,2016-03-30 16:00:00,953.628
1249,1,2016-03-30 17:00:00,1172.38
1249,1,2016-03-30 18:00:00,1670.62
1249,1,2016-03-30 19:00:00,1764.01
1249,1,2016-03-30 20:00:00,1724.33
1249,1,2016-03-30 21:00:00,1341.76
1249,1,2016-03-30 22:00:00,1285.28
1249,1,2016-03-30 23:00:00,1292.65
1249,1,2016-03-31 00:00:00,1238.87
1249,1,2016-03-31 01:00:00,1210.45
1249,1,2016-03-31 02:00:00,780.4019999999998
1249,1,2016-03-31 03:00:00,816.5369999999998
1249,1,2016-03-31 04:00:00,538.048
1249,1,2016-03-31 05:00:00,653.4830000000002
1249,1,2016-03-31 06:00:00,508.124
1249,1,2016-03-31 07:00:00,672.429
1249,1,2016-03-31 08:00:00,775.0310000000002
1249,1,2016-03-31 09:00:00,1053.2
1249,1,2016-03-31 10:00:00,973.204
1249,1,2016-03-31 11:00:00,677.918
1249,1,2016-03-31 12:00:00,819.247
1249,1,2016-03-31 13:00:00,1015.63
1249,1,2016-03-31 14:00:00,1002.47
1249,1,2016-03-31 15:00:00,1243.83
1249,1,2016-03-31 16:00:00,1489.88
1249,1,2016-03-31 17:00:00,1150.16
1249,1,2016-03-31 18:00:00,1467.94
1249,1,2016-03-31 19:00:00,1516.89
1249,1,2016-03-31 20:00:00,1463.54
1249,1,2016-03-31 21:00:00,1426.39
1249,1,2016-03-31 22:00:00,1407.51
1249,1,2016-03-31 23:00:00,1342.5
1249,1,2016-04-01 00:00:00,1313.59
1249,1,2016-04-01 01:00:00,1172.4
1249,1,2016-04-01 02:00:00,1146.24
1249,1,2016-04-01 03:00:00,1231.59
1249,1,2016-04-01 04:00:00,1133.25
1249,1,2016-04-01 05:00:00,1169.72
1249,1,2016-04-01 06:00:00,1002.23
1249,1,2016-04-01 07:00:00,900.547
1249,1,2016-04-01 08:00:00,1275.1
1249,1,2016-04-01 09:00:00,1278.92
1249,1,2016-04-01 10:00:00,1235.8
1249,1,2016-04-01 11:00:00,1028.38
1249,1,2016-04-01 12:00:00,1125.4
1249,1,2016-04-01 13:00:00,1447.97
1249,1,2016-04-01 14:00:00,1540.55
1249,1,2016-04-01 15:00:00,1904.15
1249,1,2016-04-01 16:00:00,1465.01
1249,1,2016-04-01 17:00:00,2032.01
1249,1,2016-04-01 18:00:00,2232.81
1249,1,2016-04-01 19:00:00,2335.29
1249,1,2016-04-01 20:00:00,2006.6
1249,1,2016-04-01 21:00:00,1680.47
1249,1,2016-04-01 22:00:00,2267.25
1249,1,2016-04-01 23:00:00,1903.68
1249,1,2016-04-02 00:00:00,1654.89
1249,1,2016-04-02 01:00:00,1744.97
1249,1,2016-04-02 02:00:00,1506.47
1249,1,2016-04-02 03:00:00,1338.03
1249,1,2016-04-02 04:00:00,1324.84
1249,1,2016-04-02 05:00:00,1093.02
1249,1,2016-04-02 06:00:00,1365.14
1249,1,2016-04-02 07:00:00,1177.11
1249,1,2016-04-02 08:00:00,1312.14
1249,1,2016-04-02 09:00:00,1200.14
1249,1,2016-04-02 10:00:00,1085.85
1249,1,2016-04-02 11:00:00,1000.87
1249,1,2016-04-02 12:00:00,886.028
1249,1,2016-04-02 13:00:00,614.8009999999998
1249,1,2016-04-02 14:00:00,773.158
1249,1,2016-04-02 15:00:00,855.398
1249,1,2016-04-02 16:00:00,1226.24
1249,1,2016-04-02 17:00:00,951.593
1249,1,2016-04-02 18:00:00,1385.33
1249,1,2016-04-02 19:00:00,1036.44
1249,1,2016-04-02 20:00:00,1328.28
1249,1,2016-04-02 21:00:00,1323.08
1249,1,2016-04-02 22:00:00,1001.48
1249,1,2016-04-02 23:00:00,1026.25
1249,1,2016-04-03 00:00:00,983.269
1249,1,2016-04-03 01:00:00,997.912
1249,1,2016-04-03 02:00:00,897.927
1249,1,2016-04-03 03:00:00,810.2280000000002
1249,1,2016-04-03 04:00:00,725.569
1249,1,2016-04-03 05:00:00,572.16
1249,1,2016-04-03 06:00:00,708.9169999999998
1249,1,2016-04-03 07:00:00,669.6289999999998
1249,1,2016-04-03 08:00:00,845.7660000000002
1249,1,2016-04-03 09:00:00,607.127
1249,1,2016-04-03 10:00:00,584.11
1249,1,2016-04-03 11:00:00,533.817
1249,1,2016-04-03 12:00:00,384.587
1249,1,2016-04-03 13:00:00,805.346
1249,1,2016-04-03 14:00:00,805.888
1249,1,2016-04-03 15:00:00,671.635
1249,1,2016-04-03 16:00:00,1076.75
1249,1,2016-04-03 17:00:00,841.752
1249,1,2016-04-03 18:00:00,938.63
1249,1,2016-04-03 19:00:00,710.7510000000002
1249,1,2016-04-03 20:00:00,848.215
1249,1,2016-04-03 21:00:00,1034.81
1249,1,2016-04-03 22:00:00,1193.68
1249,1,2016-04-03 23:00:00,1075.65
1249,1,2016-04-04 00:00:00,915.408
1249,1,2016-04-04 01:00:00,1131.82
1249,1,2016-04-04 02:00:00,1024.07
1249,1,2016-04-04 03:00:00,525.252
1249,1,2016-04-04 04:00:00,495.833
1249,1,2016-04-04 05:00:00,442.926
1249,1,2016-04-04 06:00:00,413.587
1249,1,2016-04-04 07:00:00,423.506
1249,1,2016-04-04 08:00:00,486.272
1249,1,2016-04-04 09:00:00,530.636
1249,1,2016-04-04 10:00:00,527.125
1249,1,2016-04-04 11:00:00,655.5980000000002
1249,1,2016-04-04 12:00:00,759.694
1249,1,2016-04-04 13:00:00,690.655
1249,1,2016-04-04 14:00:00,825.316
1249,1,2016-04-04 15:00:00,1245.09
1249,1,2016-04-04 16:00:00,1398.94
1249,1,2016-04-04 17:00:00,1720.64
1249,1,2016-04-04 18:00:00,1684.82
1249,1,2016-04-04 19:00:00,1943.59
1249,1,2016-04-04 20:00:00,1724.16
1249,1,2016-04-04 21:00:00,1620.12
1249,1,2016-04-04 22:00:00,1452.82
1249,1,2016-04-04 23:00:00,1335.91
1249,1,2016-04-05 00:00:00,1322.81
1249,1,2016-04-05 01:00:00,1007.28
1249,1,2016-04-05 02:00:00,868.1310000000002
1249,1,2016-04-05 03:00:00,734.755
1249,1,2016-04-05 04:00:00,784.954
1249,1,2016-04-05 05:00:00,653.988
1249,1,2016-04-05 06:00:00,632.611
1249,1,2016-04-05 07:00:00,715.452
1249,1,2016-04-05 08:00:00,644.799
1249,1,2016-04-05 09:00:00,635.322
1249,1,2016-04-05 10:00:00,473.923
1249,1,2016-04-05 11:00:00,406.449
1249,1,2016-04-05 12:00:00,424.866
1249,1,2016-04-05 13:00:00,590.082
1249,1,2016-04-05 14:00:00,598.818
1249,1,2016-04-05 15:00:00,748.1
1249,1,2016-04-05 16:00:00,745.415
1249,1,2016-04-05 17:00:00,780.582
1249,1,2016-04-05 18:00:00,870.1569999999998
1249,1,2016-04-05 19:00:00,807.85
1249,1,2016-04-05 20:00:00,953.34
1249,1,2016-04-05 21:00:00,1150.29
1249,1,2016-04-05 22:00:00,1078.17
1249,1,2016-04-05 23:00:00,661.426
1249,1,2016-04-06 00:00:00,482.147
1249,1,2016-04-06 01:00:00,662.956
1249,1,2016-04-06 02:00:00,770.8480000000002
1249,1,2016-04-06 03:00:00,497.476
1249,1,2016-04-06 04:00:00,423.213
1249,1,2016-04-06 05:00:00,684.317
1249,1,2016-04-06 06:00:00,430.973
1249,1,2016-04-06 07:00:00,476.349
1249,1,2016-04-06 08:00:00,401.712
1249,1,2016-04-06 09:00:00,505.473
1249,1,2016-04-06 10:00:00,455.974
1249,1,2016-04-06 11:00:00,462.048
1249,1,2016-04-06 12:00:00,439.724
1249,1,2016-04-06 13:00:00,661.566
1249,1,2016-04-06 14:00:00,802.3589999999998
1249,1,2016-04-06 15:00:00,543.827
1249,1,2016-04-06 16:00:00,892.9939999999998
1249,1,2016-04-06 17:00:00,943.851
1249,1,2016-04-06 18:00:00,883.715
1249,1,2016-04-06 19:00:00,1346.3
1249,1,2016-04-06 20:00:00,1393.94
1249,1,2016-04-06 21:00:00,863.9680000000002
1249,1,2016-04-06 22:00:00,929.104
1249,1,2016-04-06 23:00:00,764.378
1249,1,2016-04-07 00:00:00,780.563
1249,1,2016-04-07 01:00:00,706.688
1249,1,2016-04-07 02:00:00,754.814
1249,1,2016-04-07 03:00:00,578.535
1249,1,2016-04-07 04:00:00,604.893
1249,1,2016-04-07 05:00:00,486.65
1249,1,2016-04-07 06:00:00,570.01
1249,1,2016-04-07 07:00:00,652.359
1249,1,2016-04-07 08:00:00,600.25
1249,1,2016-04-07 09:00:00,762.188
1249,1,2016-04-07 10:00:00,462.417
1249,1,2016-04-07 11:00:00,560.855
1249,1,2016-04-07 12:00:00,503.912
1249,1,2016-04-07 13:00:00,557.859
1249,1,2016-04-07 14:00:00,781.068
1249,1,2016-04-07 15:00:00,1248.39
1249,1,2016-04-07 16:00:00,1122.7
1249,1,2016-04-07 17:00:00,1163.69
1249,1,2016-04-07 18:00:00,1102.42
1249,1,2016-04-07 19:00:00,1062.02
1249,1,2016-04-07 20:00:00,1059.61
1249,1,2016-04-07 21:00:00,1320.04
1249,1,2016-04-07 22:00:00,917.12
1249,1,2016-04-07 23:00:00,677.057
1249,1,2016-04-08 00:00:00,780.743
1249,1,2016-04-08 01:00:00,588.511
1249,1,2016-04-08 02:00:00,533.066
1249,1,2016-04-08 03:00:00,476.35
1249,1,2016-04-08 04:00:00,457.221
1249,1,2016-04-08 05:00:00,600.076
1249,1,2016-04-08 06:00:00,563.736
1249,1,2016-04-08 07:00:00,468.527
1249,1,2016-04-08 08:00:00,483.869
1249,1,2016-04-08 09:00:00,642.883
1249,1,2016-04-08 10:00:00,447.525
1249,1,2016-04-08 11:00:00,510.953
1249,1,2016-04-08 12:00:00,553.49
1249,1,2016-04-08 13:00:00,636.587
1249,1,2016-04-08 14:00:00,509.452
1249,1,2016-04-08 15:00:00,741.788
1249,1,2016-04-08 16:00:00,1238.53
1249,1,2016-04-08 17:00:00,827.768
1249,1,2016-04-08 18:00:00,823.207
1249,1,2016-04-08 19:00:00,843.618
1249,1,2016-04-08 20:00:00,963.622
1249,1,2016-04-08 21:00:00,852.068
1249,1,2016-04-08 22:00:00,680.691
1249,1,2016-04-08 23:00:00,821.31
1249,1,2016-04-09 00:00:00,908.329
1249,1,2016-04-09 01:00:00,719.12
1249,1,2016-04-09 02:00:00,469.127
1249,1,2016-04-09 03:00:00,439.684
1249,1,2016-04-09 04:00:00,548.97
1249,1,2016-04-09 05:00:00,805.953
1249,1,2016-04-09 06:00:00,801.8660000000001
1249,1,2016-04-09 07:00:00,488.699
1249,1,2016-04-09 08:00:00,557.988
1249,1,2016-04-09 09:00:00,582.351
1249,1,2016-04-09 10:00:00,552.263
1249,1,2016-04-09 11:00:00,493.706
1249,1,2016-04-09 12:00:00,991.97
1249,1,2016-04-09 13:00:00,781.074
1249,1,2016-04-09 14:00:00,805.4010000000002
1249,1,2016-04-09 15:00:00,489.901
1249,1,2016-04-09 16:00:00,631.711
1249,1,2016-04-09 17:00:00,739.0419999999998
1249,1,2016-04-09 18:00:00,878.577
1249,1,2016-04-09 19:00:00,434.364
1249,1,2016-04-09 20:00:00,1022.84
1249,1,2016-04-09 21:00:00,523.572
1249,1,2016-04-09 22:00:00,650.931
1249,1,2016-04-09 23:00:00,872.567
1249,1,2016-04-10 00:00:00,467.867
1249,1,2016-04-10 01:00:00,651.31
1249,1,2016-04-10 02:00:00,599.701
1249,1,2016-04-10 03:00:00,679.357
1249,1,2016-04-10 04:00:00,740.253
1249,1,2016-04-10 05:00:00,409.823
1249,1,2016-04-10 06:00:00,540.946
1249,1,2016-04-10 07:00:00,307.3
1249,1,2016-04-10 08:00:00,594.891
1249,1,2016-04-10 09:00:00,606.578
1249,1,2016-04-10 10:00:00,410.931
1249,1,2016-04-10 11:00:00,520.317
1249,1,2016-04-10 12:00:00,586.3340000000002
1249,1,2016-04-10 13:00:00,699.14
1249,1,2016-04-10 14:00:00,497.495
1249,1,2016-04-10 15:00:00,475.245
1249,1,2016-04-10 16:00:00,381.686
1249,1,2016-04-10 17:00:00,982.458
1249,1,2016-04-10 18:00:00,559.323
1249,1,2016-04-10 19:00:00,785.8989999999999
1249,1,2016-04-10 20:00:00,759.913
1249,1,2016-04-10 21:00:00,708.409
1249,1,2016-04-10 22:00:00,810.8760000000002
1249,1,2016-04-10 23:00:00,543.497
1249,1,2016-04-11 00:00:00,545.54
1249,1,2016-04-11 01:00:00,542.724
1249,1,2016-04-11 02:00:00,571.7719999999998
1249,1,2016-04-11 03:00:00,591.811
1249,1,2016-04-11 04:00:00,726.453
1249,1,2016-04-11 05:00:00,573.798
1249,1,2016-04-11 06:00:00,379.005
1249,1,2016-04-11 07:00:00,560.7669999999998
1249,1,2016-04-11 08:00:00,561.531
1249,1,2016-04-11 09:00:00,614.482
1249,1,2016-04-11 10:00:00,563.523
1249,1,2016-04-11 11:00:00,695.434
1249,1,2016-04-11 12:00:00,669.4939999999998
1249,1,2016-04-11 13:00:00,644.673
1249,1,2016-04-11 14:00:00,608.4490000000002
1249,1,2016-04-11 15:00:00,837.89
1249,1,2016-04-11 16:00:00,1134.75
1249,1,2016-04-11 17:00:00,1224.57
1249,1,2016-04-11 18:00:00,1310.42
1249,1,2016-04-11 19:00:00,1741.96
1249,1,2016-04-11 20:00:00,1714.25
1249,1,2016-04-11 21:00:00,1532.49
1249,1,2016-04-11 22:00:00,1367.34
1249,1,2016-04-11 23:00:00,1357.08
1249,1,2016-04-12 00:00:00,1684.14
1249,1,2016-04-12 01:00:00,1412.22
1249,1,2016-04-12 02:00:00,1114.94
1249,1,2016-04-12 03:00:00,1056.38
1249,1,2016-04-12 04:00:00,1281.22
1249,1,2016-04-12 05:00:00,1281.22
1249,1,2016-04-12 06:00:00,906.211
1249,1,2016-04-12 07:00:00,981.164
1249,1,2016-04-12 08:00:00,1028.81
1249,1,2016-04-12 09:00:00,1162.76
1249,1,2016-04-12 10:00:00,804.352
1249,1,2016-04-12 11:00:00,735.6439999999999
1249,1,2016-04-12 12:00:00,970.532
1249,1,2016-04-12 13:00:00,882.446
1249,1,2016-04-12 14:00:00,1492.4
1249,1,2016-04-12 15:00:00,729.3530000000002
1249,1,2016-04-12 16:00:00,1552.97
1249,1,2016-04-12 17:00:00,1351.41
1249,1,2016-04-12 18:00:00,1562.36
1249,1,2016-04-12 19:00:00,1780.68
1249,1,2016-04-12 20:00:00,1560.36
1249,1,2016-04-12 21:00:00,1716.88
1249,1,2016-04-12 22:00:00,1607.99
1249,1,2016-04-12 23:00:00,1073.82
1249,1,2016-04-13 00:00:00,1180.87
1249,1,2016-04-13 01:00:00,930.154
1249,1,2016-04-13 02:00:00,681.105
1249,1,2016-04-13 03:00:00,488.87
1249,1,2016-04-13 04:00:00,682.09
1249,1,2016-04-13 05:00:00,722.377
1249,1,2016-04-13 06:00:00,642.762
1249,1,2016-04-13 07:00:00,558.736
1249,1,2016-04-13 08:00:00,611.875
1249,1,2016-04-13 09:00:00,769.437
1249,1,2016-04-13 10:00:00,780.89
1249,1,2016-04-13 11:00:00,723.2660000000002
1249,1,2016-04-13 12:00:00,707.312
1249,1,2016-04-13 13:00:00,1208.16
1249,1,2016-04-13 14:00:00,768.1560000000002
1249,1,2016-04-13 15:00:00,891.561
1249,1,2016-04-13 16:00:00,1150.05
1249,1,2016-04-13 17:00:00,1055.43
1249,1,2016-04-13 18:00:00,1391.14
1249,1,2016-04-13 19:00:00,1468.47
1249,1,2016-04-13 20:00:00,1605.47
1249,1,2016-04-13 21:00:00,1464.22
1249,1,2016-04-13 22:00:00,1247.1
1249,1,2016-04-13 23:00:00,1354.44
1249,1,2016-04-14 00:00:00,821.6360000000002
1249,1,2016-04-14 01:00:00,713.28
1249,1,2016-04-14 02:00:00,846.4960000000002
1249,1,2016-04-14 03:00:00,516.4169999999998
1249,1,2016-04-14 04:00:00,679.885
1249,1,2016-04-14 05:00:00,663.169
1249,1,2016-04-14 06:00:00,620.279
1249,1,2016-04-14 07:00:00,570.581
1249,1,2016-04-14 08:00:00,518.39
1249,1,2016-04-14 09:00:00,728.309
1249,1,2016-04-14 10:00:00,677.3760000000002
1249,1,2016-04-14 11:00:00,510.844
1249,1,2016-04-14 12:00:00,646.2040000000002
1249,1,2016-04-14 13:00:00,501.973
1249,1,2016-04-14 14:00:00,586.621
1249,1,2016-04-14 15:00:00,650.39
1249,1,2016-04-14 16:00:00,653.339
